County,Year,subgroup1,subgroup_cat1,subgroup2,subgroup_cat2,aaRate10K,count,cRate10K,dailyMean
Albany,2000-2002,AgeGroup,35+,Total,Total,108.794,1851,118.01,1.689
Albany,2001-2003,AgeGroup,35+,Total,Total,101.815,1749,110.65,1.597
Albany,2002-2004,AgeGroup,35+,Total,Total,92.198,1598,100.36,1.458
Albany,2003-2005,AgeGroup,35+,Total,Total,85.739,1501,93.53,1.37
Albany,2004-2006,AgeGroup,35+,Total,Total,80.24,1417,87.68,1.293
Albany,2005-2007,AgeGroup,35+,Total,Total,77.349,1377,84.74,1.258
Albany,2006-2008,AgeGroup,35+,Total,Total,74.021,1326,81.35,1.21
Albany,2007-2009,AgeGroup,35+,Total,Total,71.056,1291,79.07,1.178
Albany,2008-2010,AgeGroup,35+,Total,Total,72.75,1342,82.08,1.224
Albany,2009-2011,AgeGroup,35+,Total,Total,67.016,1247,76.26,1.139
Albany,2010-2012,AgeGroup,35+,Total,Total,62.592,1163,71.17,1.061
Albany,2011-2013,AgeGroup,35+,Total,Total,59.909,1108,67.85,1.011
Albany,2012-2014,AgeGroup,35+,Total,Total,64.223,1198,73.31,1.093
Albany,2013-2015,AgeGroup,35+,Total,Total,67.236,1273,77.75,1.163
Albany,2014-2016,AgeGroup,35+,Total,Total,69.966,1338,81.54,1.221
Albany,2015-2017,AgeGroup,35+,Total,Total,71.554,1385,84.22,1.264
Albany,2016-2018,AgeGroup,35+,Total,Total,71.5,1391,84.44,1.269
Allegany,2000-2002,AgeGroup,35+,Total,Total,150.182,416,166.15,0.38
Allegany,2001-2003,AgeGroup,35+,Total,Total,143.882,399,158.76,0.364
Allegany,2002-2004,AgeGroup,35+,Total,Total,148.335,414,163.89,0.378
Allegany,2003-2005,AgeGroup,35+,Total,Total,130.266,366,144.28,0.334
Allegany,2004-2006,AgeGroup,35+,Total,Total,128.638,362,142.13,0.33
Allegany,2005-2007,AgeGroup,35+,Total,Total,124.635,353,138.3,0.322
Allegany,2006-2008,AgeGroup,35+,Total,Total,145.187,418,163.39,0.381
Allegany,2007-2009,AgeGroup,35+,Total,Total,141.084,409,159.61,0.373
Allegany,2008-2010,AgeGroup,35+,Total,Total,146.131,427,166.11,0.39
Allegany,2009-2011,AgeGroup,35+,Total,Total,120.558,355,137.82,0.324
Allegany,2010-2012,AgeGroup,35+,Total,Total,119.675,353,136.95,0.322
Allegany,2011-2013,AgeGroup,35+,Total,Total,104.695,315,122.36,0.287
Allegany,2012-2014,AgeGroup,35+,Total,Total,110.725,333,129.54,0.304
Allegany,2013-2015,AgeGroup,35+,Total,Total,102.428,310,120.79,0.283
Allegany,2014-2016,AgeGroup,35+,Total,Total,99.639,303,118.47,0.276
Allegany,2015-2017,AgeGroup,35+,Total,Total,99.332,303,118.86,0.276
Allegany,2016-2018,AgeGroup,35+,Total,Total,95.151,296,116.28,0.27
Bronx,2000-2002,AgeGroup,35+,Total,Total,132.328,7549,126.15,6.888
Bronx,2001-2003,AgeGroup,35+,Total,Total,136.871,7897,129.88,7.212
Bronx,2002-2004,AgeGroup,35+,Total,Total,138.603,8089,131.43,7.38
Bronx,2003-2005,AgeGroup,35+,Total,Total,132.513,7807,125.74,7.123
Bronx,2004-2006,AgeGroup,35+,Total,Total,121.408,7230,115.72,6.597
Bronx,2005-2007,AgeGroup,35+,Total,Total,112.157,6767,107.59,6.18
Bronx,2006-2008,AgeGroup,35+,Total,Total,108.04,6623,104.53,6.043
Bronx,2007-2009,AgeGroup,35+,Total,Total,103.81,6470,101.2,5.903
Bronx,2008-2010,AgeGroup,35+,Total,Total,97.605,6193,95.87,5.651
Bronx,2009-2011,AgeGroup,35+,Total,Total,93.07,6011,92.04,5.489
Bronx,2010-2012,AgeGroup,35+,Total,Total,87.84,5806,87.85,5.297
Bronx,2011-2013,AgeGroup,35+,Total,Total,83.552,5641,84.38,5.147
Bronx,2012-2014,AgeGroup,35+,Total,Total,76.677,5308,78.46,4.843
Bronx,2013-2015,AgeGroup,35+,Total,Total,71.675,5081,74.22,4.64
Bronx,2014-2016,AgeGroup,35+,Total,Total,69.576,5043,72.85,4.601
Bronx,2015-2017,AgeGroup,35+,Total,Total,69.753,5147,73.68,4.696
Bronx,2016-2018,AgeGroup,35+,Total,Total,70.295,5283,75.2,4.82
Broome,2000-2002,AgeGroup,35+,Total,Total,148.715,1877,170.67,1.713
Broome,2001-2003,AgeGroup,35+,Total,Total,136.618,1740,157.78,1.589
Broome,2002-2004,AgeGroup,35+,Total,Total,128.715,1657,149.94,1.512
Broome,2003-2005,AgeGroup,35+,Total,Total,124.898,1622,146.57,1.48
Broome,2004-2006,AgeGroup,35+,Total,Total,119.148,1547,139.39,1.411
Broome,2005-2007,AgeGroup,35+,Total,Total,114.398,1486,133.64,1.357
Broome,2006-2008,AgeGroup,35+,Total,Total,111.816,1455,130.73,1.328
Broome,2007-2009,AgeGroup,35+,Total,Total,107.898,1427,128.31,1.302
Broome,2008-2010,AgeGroup,35+,Total,Total,105.645,1420,127.86,1.296
Broome,2009-2011,AgeGroup,35+,Total,Total,110.804,1516,136.97,1.384
Broome,2010-2012,AgeGroup,35+,Total,Total,115.868,1603,145.62,1.463
Broome,2011-2013,AgeGroup,35+,Total,Total,115.221,1595,145.88,1.455
Broome,2012-2014,AgeGroup,35+,Total,Total,103.85,1434,131.92,1.308
Broome,2013-2015,AgeGroup,35+,Total,Total,100.419,1363,126.11,1.245
Broome,2014-2016,AgeGroup,35+,Total,Total,102.121,1368,127.24,1.248
Broome,2015-2017,AgeGroup,35+,Total,Total,107.983,1442,134.85,1.316
Broome,2016-2018,AgeGroup,35+,Total,Total,108.535,1457,136.97,1.329
Cattaraugus,2000-2002,AgeGroup,35+,Total,Total,163.428,789,175.42,0.72
Cattaraugus,2001-2003,AgeGroup,35+,Total,Total,167.532,813,180.11,0.742
Cattaraugus,2002-2004,AgeGroup,35+,Total,Total,150.224,732,161.73,0.668
Cattaraugus,2003-2005,AgeGroup,35+,Total,Total,144.768,709,156.52,0.647
Cattaraugus,2004-2006,AgeGroup,35+,Total,Total,123.905,608,134.41,0.555
Cattaraugus,2005-2007,AgeGroup,35+,Total,Total,117.929,581,128.52,0.531
Cattaraugus,2006-2008,AgeGroup,35+,Total,Total,129.44,648,143.32,0.591
Cattaraugus,2007-2009,AgeGroup,35+,Total,Total,132.4,678,149.94,0.619
Cattaraugus,2008-2010,AgeGroup,35+,Total,Total,140.372,727,160.89,0.663
Cattaraugus,2009-2011,AgeGroup,35+,Total,Total,121.821,627,139.04,0.573
Cattaraugus,2010-2012,AgeGroup,35+,Total,Total,117.739,605,134.42,0.552
Cattaraugus,2011-2013,AgeGroup,35+,Total,Total,109.945,562,125.11,0.513
Cattaraugus,2012-2014,AgeGroup,35+,Total,Total,110.347,566,126.19,0.516
Cattaraugus,2013-2015,AgeGroup,35+,Total,Total,105.691,546,121.99,0.499
Cattaraugus,2014-2016,AgeGroup,35+,Total,Total,109.289,565,126.6,0.516
Cattaraugus,2015-2017,AgeGroup,35+,Total,Total,114.613,589,132.18,0.537
Cattaraugus,2016-2018,AgeGroup,35+,Total,Total,121.103,619,139.08,0.565
Cayuga,2000-2002,AgeGroup,35+,Total,Total,204.415,964,217.31,0.88
Cayuga,2001-2003,AgeGroup,35+,Total,Total,220.094,1054,235.98,0.963
Cayuga,2002-2004,AgeGroup,35+,Total,Total,213.799,1042,231.43,0.951
Cayuga,2003-2005,AgeGroup,35+,Total,Total,200.275,995,219.27,0.908
Cayuga,2004-2006,AgeGroup,35+,Total,Total,186.397,930,203.51,0.849
Cayuga,2005-2007,AgeGroup,35+,Total,Total,161.347,820,178.29,0.749
Cayuga,2006-2008,AgeGroup,35+,Total,Total,139.071,713,154.23,0.651
Cayuga,2007-2009,AgeGroup,35+,Total,Total,118.298,618,133.43,0.564
Cayuga,2008-2010,AgeGroup,35+,Total,Total,106.42,554,119.62,0.505
Cayuga,2009-2011,AgeGroup,35+,Total,Total,116.822,613,132.62,0.56
Cayuga,2010-2012,AgeGroup,35+,Total,Total,134.971,715,154.92,0.652
Cayuga,2011-2013,AgeGroup,35+,Total,Total,136.861,726,157.49,0.662
Cayuga,2012-2014,AgeGroup,35+,Total,Total,117.424,624,135.39,0.569
Cayuga,2013-2015,AgeGroup,35+,Total,Total,92.511,496,107.82,0.453
Cayuga,2014-2016,AgeGroup,35+,Total,Total,80.751,444,96.84,0.405
Cayuga,2015-2017,AgeGroup,35+,Total,Total,76.396,418,91.4,0.381
Cayuga,2016-2018,AgeGroup,35+,Total,Total,76.653,421,92.01,0.384
Chautauqua,2000-2002,AgeGroup,35+,Total,Total,120.973,1056,139.85,0.964
Chautauqua,2001-2003,AgeGroup,35+,Total,Total,102.329,894,118.34,0.816
Chautauqua,2002-2004,AgeGroup,35+,Total,Total,90.045,795,105.13,0.725
Chautauqua,2003-2005,AgeGroup,35+,Total,Total,80.298,719,95.0,0.656
Chautauqua,2004-2006,AgeGroup,35+,Total,Total,70.573,646,85.18,0.589
Chautauqua,2005-2007,AgeGroup,35+,Total,Total,66.199,609,80.17,0.556
Chautauqua,2006-2008,AgeGroup,35+,Total,Total,62.319,576,75.7,0.526
Chautauqua,2007-2009,AgeGroup,35+,Total,Total,60.355,554,72.77,0.505
Chautauqua,2008-2010,AgeGroup,35+,Total,Total,56.043,519,68.18,0.474
Chautauqua,2009-2011,AgeGroup,35+,Total,Total,54.335,505,66.39,0.461
Chautauqua,2010-2012,AgeGroup,35+,Total,Total,51.176,482,63.47,0.44
Chautauqua,2011-2013,AgeGroup,35+,Total,Total,46.723,442,58.34,0.403
Chautauqua,2012-2014,AgeGroup,35+,Total,Total,39.999,382,50.57,0.349
Chautauqua,2013-2015,AgeGroup,35+,Total,Total,37.243,362,48.08,0.331
Chautauqua,2014-2016,AgeGroup,35+,Total,Total,40.825,392,52.27,0.358
Chautauqua,2015-2017,AgeGroup,35+,Total,Total,39.374,378,50.55,0.345
Chautauqua,2016-2018,AgeGroup,35+,Total,Total,38.034,358,47.99,0.327
Chemung,2000-2002,AgeGroup,35+,Total,Total,135.667,742,148.71,0.677
Chemung,2001-2003,AgeGroup,35+,Total,Total,122.283,675,135.06,0.616
Chemung,2002-2004,AgeGroup,35+,Total,Total,114.571,638,127.46,0.582
Chemung,2003-2005,AgeGroup,35+,Total,Total,114.52,647,129.17,0.59
Chemung,2004-2006,AgeGroup,35+,Total,Total,112.297,636,126.69,0.58
Chemung,2005-2007,AgeGroup,35+,Total,Total,107.493,613,121.82,0.56
Chemung,2006-2008,AgeGroup,35+,Total,Total,102.996,587,116.38,0.536
Chemung,2007-2009,AgeGroup,35+,Total,Total,107.392,618,122.33,0.564
Chemung,2008-2010,AgeGroup,35+,Total,Total,104.218,605,119.71,0.552
Chemung,2009-2011,AgeGroup,35+,Total,Total,103.229,606,120.0,0.553
Chemung,2010-2012,AgeGroup,35+,Total,Total,108.12,631,125.23,0.576
Chemung,2011-2013,AgeGroup,35+,Total,Total,109.646,636,126.62,0.58
Chemung,2012-2014,AgeGroup,35+,Total,Total,115.869,678,135.54,0.619
Chemung,2013-2015,AgeGroup,35+,Total,Total,109.717,651,130.75,0.595
Chemung,2014-2016,AgeGroup,35+,Total,Total,110.5,656,132.4,0.599
Chemung,2015-2017,AgeGroup,35+,Total,Total,117.153,687,139.26,0.627
Chemung,2016-2018,AgeGroup,35+,Total,Total,120.701,704,143.42,0.642
Chenango,2000-2002,AgeGroup,35+,Total,Total,166.515,510,178.13,0.465
Chenango,2001-2003,AgeGroup,35+,Total,Total,155.603,483,167.45,0.441
Chenango,2002-2004,AgeGroup,35+,Total,Total,157.718,497,170.9,0.453
Chenango,2003-2005,AgeGroup,35+,Total,Total,146.439,469,160.16,0.428
Chenango,2004-2006,AgeGroup,35+,Total,Total,127.975,417,141.12,0.38
Chenango,2005-2007,AgeGroup,35+,Total,Total,117.195,389,130.44,0.355
Chenango,2006-2008,AgeGroup,35+,Total,Total,122.857,412,137.06,0.376
Chenango,2007-2009,AgeGroup,35+,Total,Total,126.906,424,141.05,0.387
Chenango,2008-2010,AgeGroup,35+,Total,Total,129.667,435,144.97,0.397
Chenango,2009-2011,AgeGroup,35+,Total,Total,131.08,438,146.41,0.4
Chenango,2010-2012,AgeGroup,35+,Total,Total,130.172,447,149.71,0.408
Chenango,2011-2013,AgeGroup,35+,Total,Total,125.328,433,145.54,0.395
Chenango,2012-2014,AgeGroup,35+,Total,Total,123.27,432,145.72,0.394
Chenango,2013-2015,AgeGroup,35+,Total,Total,117.257,412,139.68,0.376
Chenango,2014-2016,AgeGroup,35+,Total,Total,113.487,405,138.18,0.37
Chenango,2015-2017,AgeGroup,35+,Total,Total,109.692,390,134.11,0.356
Chenango,2016-2018,AgeGroup,35+,Total,Total,111.55,389,134.55,0.355
Clinton,2000-2002,AgeGroup,35+,Total,Total,171.743,672,161.93,0.613
Clinton,2001-2003,AgeGroup,35+,Total,Total,178.645,707,168.17,0.646
Clinton,2002-2004,AgeGroup,35+,Total,Total,164.493,665,156.22,0.607
Clinton,2003-2005,AgeGroup,35+,Total,Total,141.462,587,136.18,0.536
Clinton,2004-2006,AgeGroup,35+,Total,Total,119.111,509,116.57,0.464
Clinton,2005-2007,AgeGroup,35+,Total,Total,103.915,455,103.08,0.416
Clinton,2006-2008,AgeGroup,35+,Total,Total,79.766,355,79.83,0.324
Clinton,2007-2009,AgeGroup,35+,Total,Total,69.846,317,70.93,0.289
Clinton,2008-2010,AgeGroup,35+,Total,Total,67.287,311,69.38,0.284
Clinton,2009-2011,AgeGroup,35+,Total,Total,64.713,304,67.69,0.278
Clinton,2010-2012,AgeGroup,35+,Total,Total,63.106,303,67.39,0.276
Clinton,2011-2013,AgeGroup,35+,Total,Total,62.475,307,68.18,0.28
Clinton,2012-2014,AgeGroup,35+,Total,Total,87.228,432,95.76,0.394
Clinton,2013-2015,AgeGroup,35+,Total,Total,102.952,518,114.8,0.473
Clinton,2014-2016,AgeGroup,35+,Total,Total,123.327,619,137.23,0.565
Clinton,2015-2017,AgeGroup,35+,Total,Total,120.086,613,135.66,0.559
Clinton,2016-2018,AgeGroup,35+,Total,Total,93.73,485,106.98,0.443
Columbia,2000-2002,AgeGroup,35+,Total,Total,115.353,467,125.58,0.426
Columbia,2001-2003,AgeGroup,35+,Total,Total,112.74,465,124.14,0.425
Columbia,2002-2004,AgeGroup,35+,Total,Total,118.943,496,130.96,0.453
Columbia,2003-2005,AgeGroup,35+,Total,Total,117.617,496,129.57,0.453
Columbia,2004-2006,AgeGroup,35+,Total,Total,117.386,498,128.95,0.454
Columbia,2005-2007,AgeGroup,35+,Total,Total,106.181,455,117.11,0.416
Columbia,2006-2008,AgeGroup,35+,Total,Total,98.108,428,109.62,0.391
Columbia,2007-2009,AgeGroup,35+,Total,Total,86.736,386,98.36,0.352
Columbia,2008-2010,AgeGroup,35+,Total,Total,88.865,402,101.91,0.367
Columbia,2009-2011,AgeGroup,35+,Total,Total,89.392,409,103.44,0.374
Columbia,2010-2012,AgeGroup,35+,Total,Total,84.06,392,98.99,0.358
Columbia,2011-2013,AgeGroup,35+,Total,Total,78.26,371,93.87,0.339
Columbia,2012-2014,AgeGroup,35+,Total,Total,71.066,346,87.67,0.316
Columbia,2013-2015,AgeGroup,35+,Total,Total,71.576,348,88.37,0.318
Columbia,2014-2016,AgeGroup,35+,Total,Total,66.014,328,83.59,0.299
Columbia,2015-2017,AgeGroup,35+,Total,Total,67.922,343,87.7,0.313
Columbia,2016-2018,AgeGroup,35+,Total,Total,67.277,347,88.99,0.317
Cortland,2000-2002,AgeGroup,35+,Total,Total,141.469,357,149.06,0.326
Cortland,2001-2003,AgeGroup,35+,Total,Total,141.555,361,149.6,0.33
Cortland,2002-2004,AgeGroup,35+,Total,Total,156.683,405,166.41,0.37
Cortland,2003-2005,AgeGroup,35+,Total,Total,148.737,387,157.63,0.353
Cortland,2004-2006,AgeGroup,35+,Total,Total,137.406,358,144.77,0.327
Cortland,2005-2007,AgeGroup,35+,Total,Total,125.486,332,133.36,0.303
Cortland,2006-2008,AgeGroup,35+,Total,Total,121.817,328,131.0,0.299
Cortland,2007-2009,AgeGroup,35+,Total,Total,126.386,345,137.4,0.315
Cortland,2008-2010,AgeGroup,35+,Total,Total,115.708,315,125.55,0.287
Cortland,2009-2011,AgeGroup,35+,Total,Total,115.4,317,126.73,0.289
Cortland,2010-2012,AgeGroup,35+,Total,Total,113.917,317,127.16,0.289
Cortland,2011-2013,AgeGroup,35+,Total,Total,109.182,302,121.54,0.276
Cortland,2012-2014,AgeGroup,35+,Total,Total,95.043,268,108.03,0.245
Cortland,2013-2015,AgeGroup,35+,Total,Total,83.885,233,94.05,0.213
Cortland,2014-2016,AgeGroup,35+,Total,Total,88.302,250,101.2,0.228
Cortland,2015-2017,AgeGroup,35+,Total,Total,98.156,275,111.64,0.251
Cortland,2016-2018,AgeGroup,35+,Total,Total,111.732,311,126.49,0.284
Delaware,2000-2002,AgeGroup,35+,Total,Total,142.271,485,171.24,0.443
Delaware,2001-2003,AgeGroup,35+,Total,Total,147.126,504,177.0,0.46
Delaware,2002-2004,AgeGroup,35+,Total,Total,143.66,498,173.4,0.454
Delaware,2003-2005,AgeGroup,35+,Total,Total,135.535,474,163.29,0.432
Delaware,2004-2006,AgeGroup,35+,Total,Total,127.163,450,153.56,0.411
Delaware,2005-2007,AgeGroup,35+,Total,Total,110.576,393,133.28,0.359
Delaware,2006-2008,AgeGroup,35+,Total,Total,109.787,382,129.36,0.349
Delaware,2007-2009,AgeGroup,35+,Total,Total,106.436,368,124.47,0.336
Delaware,2008-2010,AgeGroup,35+,Total,Total,108.061,377,127.8,0.344
Delaware,2009-2011,AgeGroup,35+,Total,Total,100.176,359,122.16,0.328
Delaware,2010-2012,AgeGroup,35+,Total,Total,99.135,360,123.25,0.328
Delaware,2011-2013,AgeGroup,35+,Total,Total,100.989,358,123.38,0.327
Delaware,2012-2014,AgeGroup,35+,Total,Total,101.128,364,126.08,0.332
Delaware,2013-2015,AgeGroup,35+,Total,Total,98.138,351,122.17,0.321
Delaware,2014-2016,AgeGroup,35+,Total,Total,97.203,356,124.4,0.325
Delaware,2015-2017,AgeGroup,35+,Total,Total,104.239,371,130.28,0.339
Delaware,2016-2018,AgeGroup,35+,Total,Total,107.39,386,136.25,0.352
Dutchess,2000-2002,AgeGroup,35+,Total,Total,131.878,1891,124.26,1.725
Dutchess,2001-2003,AgeGroup,35+,Total,Total,131.418,1932,124.66,1.764
Dutchess,2002-2004,AgeGroup,35+,Total,Total,125.465,1888,119.91,1.723
Dutchess,2003-2005,AgeGroup,35+,Total,Total,117.162,1811,113.39,1.652
Dutchess,2004-2006,AgeGroup,35+,Total,Total,103.749,1638,101.28,1.495
Dutchess,2005-2007,AgeGroup,35+,Total,Total,92.124,1484,90.83,1.355
Dutchess,2006-2008,AgeGroup,35+,Total,Total,82.595,1359,82.51,1.24
Dutchess,2007-2009,AgeGroup,35+,Total,Total,75.849,1276,76.98,1.164
Dutchess,2008-2010,AgeGroup,35+,Total,Total,73.003,1257,75.41,1.147
Dutchess,2009-2011,AgeGroup,35+,Total,Total,70.697,1239,73.94,1.132
Dutchess,2010-2012,AgeGroup,35+,Total,Total,71.373,1282,76.22,1.17
Dutchess,2011-2013,AgeGroup,35+,Total,Total,70.44,1291,76.51,1.178
Dutchess,2012-2014,AgeGroup,35+,Total,Total,75.286,1415,83.68,1.291
Dutchess,2013-2015,AgeGroup,35+,Total,Total,76.775,1465,86.39,1.338
Dutchess,2014-2016,AgeGroup,35+,Total,Total,78.07,1515,89.15,1.382
Dutchess,2015-2017,AgeGroup,35+,Total,Total,80.212,1581,92.71,1.443
Dutchess,2016-2018,AgeGroup,35+,Total,Total,78.9,1587,92.66,1.448
Erie,2000-2002,AgeGroup,35+,Total,Total,144.981,8403,161.84,7.667
Erie,2001-2003,AgeGroup,35+,Total,Total,147.534,8608,165.57,7.861
Erie,2002-2004,AgeGroup,35+,Total,Total,142.027,8333,160.2,7.603
Erie,2003-2005,AgeGroup,35+,Total,Total,132.549,7814,150.24,7.13
Erie,2004-2006,AgeGroup,35+,Total,Total,121.262,7156,137.68,6.529
Erie,2005-2007,AgeGroup,35+,Total,Total,112.413,6652,128.19,6.075
Erie,2006-2008,AgeGroup,35+,Total,Total,105.57,6265,120.96,5.716
Erie,2007-2009,AgeGroup,35+,Total,Total,98.953,5907,114.32,5.39
Erie,2008-2010,AgeGroup,35+,Total,Total,97.106,5833,113.09,5.322
Erie,2009-2011,AgeGroup,35+,Total,Total,93.232,5631,109.36,5.142
Erie,2010-2012,AgeGroup,35+,Total,Total,93.808,5701,110.87,5.202
Erie,2011-2013,AgeGroup,35+,Total,Total,90.681,5538,107.83,5.053
Erie,2012-2014,AgeGroup,35+,Total,Total,90.675,5560,108.28,5.073
Erie,2013-2015,AgeGroup,35+,Total,Total,89.736,5480,106.67,5.005
Erie,2014-2016,AgeGroup,35+,Total,Total,90.993,5578,108.5,5.089
Erie,2015-2017,AgeGroup,35+,Total,Total,91.707,5637,109.51,5.143
Erie,2016-2018,AgeGroup,35+,Total,Total,91.161,5650,109.55,5.155
Essex,2000-2002,AgeGroup,35+,Total,Total,94.865,231,102.47,0.211
Essex,2001-2003,AgeGroup,35+,Total,Total,91.032,227,99.49,0.207
Essex,2002-2004,AgeGroup,35+,Total,Total,84.88,216,93.46,0.197
Essex,2003-2005,AgeGroup,35+,Total,Total,74.024,191,81.7,0.174
Essex,2004-2006,AgeGroup,35+,Total,Total,71.131,186,78.69,0.17
Essex,2005-2007,AgeGroup,35+,Total,Total,69.155,184,77.17,0.168
Essex,2006-2008,AgeGroup,35+,Total,Total,63.255,173,72.02,0.158
Essex,2007-2009,AgeGroup,35+,Total,Total,68.623,191,79.1,0.174
Essex,2008-2010,AgeGroup,35+,Total,Total,75.076,210,86.54,0.192
Essex,2009-2011,AgeGroup,35+,Total,Total,70.909,201,82.47,0.184
Essex,2010-2012,AgeGroup,35+,Total,Total,68.099,195,79.88,0.178
Essex,2011-2013,AgeGroup,35+,Total,Total,62.543,184,75.48,0.168
Essex,2012-2014,AgeGroup,35+,Total,Total,78.309,226,92.97,0.206
Essex,2013-2015,AgeGroup,35+,Total,Total,74.31,218,89.94,0.199
Essex,2014-2016,AgeGroup,35+,Total,Total,74.572,218,90.06,0.199
Essex,2015-2017,AgeGroup,35+,Total,Total,61.648,186,76.89,0.17
Essex,2016-2018,AgeGroup,35+,Total,Total,51.691,155,64.04,0.141
Franklin,2000-2002,AgeGroup,35+,Total,Total,125.334,331,122.46,0.302
Franklin,2001-2003,AgeGroup,35+,Total,Total,124.716,334,122.59,0.305
Franklin,2002-2004,AgeGroup,35+,Total,Total,110.741,301,109.57,0.275
Franklin,2003-2005,AgeGroup,35+,Total,Total,96.491,263,94.92,0.24
Franklin,2004-2006,AgeGroup,35+,Total,Total,88.985,245,87.59,0.224
Franklin,2005-2007,AgeGroup,35+,Total,Total,95.133,264,93.53,0.241
Franklin,2006-2008,AgeGroup,35+,Total,Total,92.124,261,91.79,0.238
Franklin,2007-2009,AgeGroup,35+,Total,Total,91.296,264,92.64,0.241
Franklin,2008-2010,AgeGroup,35+,Total,Total,88.06,259,90.89,0.236
Franklin,2009-2011,AgeGroup,35+,Total,Total,82.789,247,86.88,0.226
Franklin,2010-2012,AgeGroup,35+,Total,Total,96.076,284,99.73,0.259
Franklin,2011-2013,AgeGroup,35+,Total,Total,104.144,311,109.26,0.284
Franklin,2012-2014,AgeGroup,35+,Total,Total,125.485,384,134.66,0.35
Franklin,2013-2015,AgeGroup,35+,Total,Total,126.212,396,139.23,0.362
Franklin,2014-2016,AgeGroup,35+,Total,Total,126.75,405,141.98,0.37
Franklin,2015-2017,AgeGroup,35+,Total,Total,120.957,392,137.45,0.358
Franklin,2016-2018,AgeGroup,35+,Total,Total,105.8,346,121.1,0.316
Fulton,2000-2002,AgeGroup,35+,Total,Total,175.986,599,194.38,0.547
Fulton,2001-2003,AgeGroup,35+,Total,Total,154.576,534,172.04,0.488
Fulton,2002-2004,AgeGroup,35+,Total,Total,147.548,516,164.9,0.471
Fulton,2003-2005,AgeGroup,35+,Total,Total,137.964,490,155.2,0.447
Fulton,2004-2006,AgeGroup,35+,Total,Total,127.253,455,142.91,0.415
Fulton,2005-2007,AgeGroup,35+,Total,Total,112.924,403,125.62,0.368
Fulton,2006-2008,AgeGroup,35+,Total,Total,117.508,420,130.29,0.383
Fulton,2007-2009,AgeGroup,35+,Total,Total,128.897,465,143.82,0.424
Fulton,2008-2010,AgeGroup,35+,Total,Total,135.593,494,152.46,0.451
Fulton,2009-2011,AgeGroup,35+,Total,Total,135.694,500,154.36,0.457
Fulton,2010-2012,AgeGroup,35+,Total,Total,129.452,479,148.12,0.437
Fulton,2011-2013,AgeGroup,35+,Total,Total,119.737,452,140.26,0.412
Fulton,2012-2014,AgeGroup,35+,Total,Total,105.649,399,124.14,0.364
Fulton,2013-2015,AgeGroup,35+,Total,Total,103.307,397,123.67,0.363
Fulton,2014-2016,AgeGroup,35+,Total,Total,111.345,423,131.83,0.386
Fulton,2015-2017,AgeGroup,35+,Total,Total,116.039,437,135.84,0.399
Fulton,2016-2018,AgeGroup,35+,Total,Total,117.599,438,135.89,0.4
Genesee,2000-2002,AgeGroup,35+,Total,Total,153.893,538,163.4,0.491
Genesee,2001-2003,AgeGroup,35+,Total,Total,141.619,499,150.61,0.456
Genesee,2002-2004,AgeGroup,35+,Total,Total,142.464,507,151.94,0.463
Genesee,2003-2005,AgeGroup,35+,Total,Total,134.806,485,144.23,0.443
Genesee,2004-2006,AgeGroup,35+,Total,Total,121.451,446,131.57,0.407
Genesee,2005-2007,AgeGroup,35+,Total,Total,105.256,394,115.35,0.36
Genesee,2006-2008,AgeGroup,35+,Total,Total,102.779,393,114.41,0.359
Genesee,2007-2009,AgeGroup,35+,Total,Total,101.31,393,113.87,0.359
Genesee,2008-2010,AgeGroup,35+,Total,Total,102.691,400,115.56,0.365
Genesee,2009-2011,AgeGroup,35+,Total,Total,100.603,394,113.79,0.36
Genesee,2010-2012,AgeGroup,35+,Total,Total,105.738,417,120.55,0.38
Genesee,2011-2013,AgeGroup,35+,Total,Total,106.517,430,124.68,0.392
Genesee,2012-2014,AgeGroup,35+,Total,Total,109.173,441,128.21,0.402
Genesee,2013-2015,AgeGroup,35+,Total,Total,104.913,422,123.08,0.385
Genesee,2014-2016,AgeGroup,35+,Total,Total,100.124,400,116.97,0.365
Genesee,2015-2017,AgeGroup,35+,Total,Total,103.747,413,121.07,0.377
Genesee,2016-2018,AgeGroup,35+,Total,Total,109.204,441,129.63,0.402
Greene,2000-2002,AgeGroup,35+,Total,Total,138.81,417,152.95,0.38
Greene,2001-2003,AgeGroup,35+,Total,Total,138.185,423,153.13,0.386
Greene,2002-2004,AgeGroup,35+,Total,Total,136.431,425,151.45,0.388
Greene,2003-2005,AgeGroup,35+,Total,Total,122.79,389,136.56,0.355
Greene,2004-2006,AgeGroup,35+,Total,Total,114.949,369,127.52,0.337
Greene,2005-2007,AgeGroup,35+,Total,Total,102.971,334,113.89,0.305
Greene,2006-2008,AgeGroup,35+,Total,Total,107.135,353,119.02,0.322
Greene,2007-2009,AgeGroup,35+,Total,Total,107.593,358,119.76,0.327
Greene,2008-2010,AgeGroup,35+,Total,Total,105.542,355,118.11,0.324
Greene,2009-2011,AgeGroup,35+,Total,Total,95.795,322,106.9,0.294
Greene,2010-2012,AgeGroup,35+,Total,Total,84.914,290,96.38,0.265
Greene,2011-2013,AgeGroup,35+,Total,Total,84.799,294,97.9,0.268
Greene,2012-2014,AgeGroup,35+,Total,Total,84.954,303,101.21,0.276
Greene,2013-2015,AgeGroup,35+,Total,Total,84.073,305,102.15,0.279
